Time_s,Hour,Hour_of_Day,User_ID,Lat,Lon,Demand_Mbps,TN_Eval_BS,TN_Eval_MHz,TN_Reason,NTN_Eval_Beam,NTN_Eval_MHz,NTN_Reason,Final_State
57600,16.0,16.0,185,43.1209,-81.1678,5.17,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,26.5,Fully Served,LEO
57600,16.0,16.0,186,43.7864,-79.3137,0.87,BS_94,95.77,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,187,43.9599,-79.9215,17.6,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,11.16,Fully Served,LEO
57600,16.0,16.0,188,43.6152,-79.5157,26.51,BS_0,0.0,5G Congestion (Tower Empty),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,189,49.6884,-82.4001,5.57,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-028-005,35.14,Fully Served,LEO
57600,16.0,16.0,190,43.6978,-79.5114,0.76,BS_136,0.0,5G SINR too low (-9.0 dB),Sat_LIVE-SIMULAT-025-006,34.32,Fully Served,LEO
57600,16.0,16.0,191,44.2556,-76.5527,2.83,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,35.29,Fully Served,LEO
57600,16.0,16.0,192,43.7835,-79.3484,22.91,BS_94,47.03,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,193,43.8654,-79.4696,3.6,BS_198,92.35,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,194,46.0589,-81.3292,2.33,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,36.57,Fully Served,LEO
57600,16.0,16.0,195,42.9204,-79.6219,22.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,196,43.8933,-79.0269,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.36,Fully Served,LEO
57600,16.0,16.0,197,44.0446,-79.2937,24.54,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,198,49.3521,-85.5891,1.02,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-028-005,39.38,Fully Served,LEO
57600,16.0,16.0,199,43.7307,-79.5744,2.62,BS_136,85.02,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,200,44.4072,-80.8263,0.56,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.83,Fully Served,LEO
57600,16.0,16.0,201,43.4549,-80.9499,1.16,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,38.61,Fully Served,LEO
57600,16.0,16.0,202,43.2119,-81.1508,0.55,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,39.59,Fully Served,LEO
57600,16.0,16.0,203,43.8244,-79.4685,16.63,BS_147,0.0,5G Congestion (Tower Empty),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,204,43.7807,-79.8153,3.62,BS_136,78.74,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,205,43.7579,-79.505,0.51,BS_136,98.15,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,206,42.9578,-81.4363,0.81,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,34.77,Fully Served,LEO
57600,16.0,16.0,207,43.8256,-79.4131,0.84,BS_94,0.0,5G SINR too low (-3.4 dB),Sat_LIVE-SIMULAT-025-006,33.31,Fully Served,LEO
57600,16.0,16.0,208,43.2039,-79.8013,0.27,BS_81,0.0,5G SINR too low (-16.0 dB),Sat_LIVE-SIMULAT-025-006,39.54,Fully Served,LEO
57600,16.0,16.0,209,45.0512,-76.1202,0.98,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.63,Fully Served,LEO
57600,16.0,16.0,210,45.3799,-75.5769,28.66,BS_87,80.63,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,211,43.1746,-80.6063,4.59,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,31.74,Fully Served,LEO
57600,16.0,16.0,212,43.0897,-79.9243,22.28,BS_81,38.33,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,213,43.6556,-79.3624,2.99,BS_58,97.59,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,214,43.9767,-79.4093,4.0,BS_198,98.34,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,215,43.8306,-79.9545,1.02,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,36.98,Fully Served,LEO
57600,16.0,16.0,216,43.7179,-79.2811,0.25,BS_94,99.3,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,217,45.3841,-75.2449,18.47,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-044-002,27.25,Fully Served,LEO
57600,16.0,16.0,218,43.7885,-79.8786,1.86,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,35.2,Fully Served,LEO
57600,16.0,16.0,219,43.9987,-79.94,2.17,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,31.97,Fully Served,LEO
57600,16.0,16.0,220,43.7283,-79.4032,0.96,BS_147,0.0,5G SINR too low (-10.0 dB),Sat_LIVE-SIMULAT-025-006,32.15,Fully Served,LEO
57600,16.0,16.0,221,43.8018,-79.587,2.47,BS_169,91.19,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,222,43.8309,-79.1244,18.86,BS_94,0.0,5G SINR too low (-8.9 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,223,42.9789,-81.2873,0.46,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,38.04,Fully Served,LEO
57600,16.0,16.0,224,43.8646,-79.5456,5.9,BS_94,53.91,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,225,43.822,-79.757,4.55,BS_198,94.35,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,226,43.7586,-79.5618,22.31,BS_136,52.92,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,227,43.8228,-79.3875,5.55,BS_94,71.55,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,228,42.8823,-79.9012,24.44,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.37,Partially Served (Congested),LEO
57600,16.0,16.0,229,44.0322,-79.1914,2.54,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,33.8,Fully Served,LEO
57600,16.0,16.0,230,43.7318,-79.4028,21.43,BS_169,73.86,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,231,43.8853,-79.3771,0.76,BS_94,0.0,5G SINR too low (-6.0 dB),Sat_LIVE-SIMULAT-025-006,34.97,Fully Served,LEO
57600,16.0,16.0,232,43.6417,-79.4668,4.27,BS_40,89.13,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,233,44.4674,-76.3692,0.82,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.97,Fully Served,LEO
57600,16.0,16.0,234,43.6843,-79.4666,22.77,BS_40,0.0,N/A,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,235,46.4308,-81.0627,0.97,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.22,Fully Served,LEO
57600,16.0,16.0,236,43.2587,-79.9963,19.33,BS_81,90.17,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,237,43.8261,-79.4575,5.55,BS_169,0.0,5G SINR too low (-7.6 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,238,43.8895,-79.4382,0.19,BS_198,0.0,5G SINR too low (-4.6 dB),Sat_LIVE-SIMULAT-025-006,39.95,Fully Served,LEO
57600,16.0,16.0,239,43.9,-79.2349,4.83,BS_58,0.0,5G SINR too low (-5.4 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,240,43.334,-79.9388,2.07,BS_81,97.42,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,241,42.7798,-81.2587,20.66,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,242,43.7031,-79.3381,4.12,BS_147,85.94,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,243,46.5138,-81.1035,0.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.91,Fully Served,LEO
57600,16.0,16.0,244,44.9908,-78.0386,5.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,33.55,Fully Served,LEO
57600,16.0,16.0,245,44.2069,-79.5558,0.72,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.05,Fully Served,LEO
57600,16.0,16.0,246,45.143,-75.5586,16.59,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-044-002,30.11,Fully Served,LEO
57600,16.0,16.0,247,43.1836,-79.5883,14.77,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,248,43.6361,-79.6871,0.33,BS_0,0.0,5G SINR too low (-5.9 dB),Sat_LIVE-SIMULAT-025-006,38.88,Fully Served,LEO
57600,16.0,16.0,249,43.8283,-79.6104,2.37,BS_169,87.88,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,250,44.2668,-79.7183,26.88,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,251,43.0975,-80.3863,24.92,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,252,43.0383,-81.1403,0.98,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,37.43,Fully Served,LEO
57600,16.0,16.0,253,43.7929,-79.2814,0.24,BS_94,98.9,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,254,43.725,-79.4074,5.4,BS_147,0.0,5G SINR too low (-10.3 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,255,43.7024,-79.5167,28.93,BS_40,65.29,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,256,42.7792,-81.093,2.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,27.4,Fully Served,LEO
57600,16.0,16.0,257,44.7006,-77.7851,16.68,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,17.74,Fully Served,LEO
57600,16.0,16.0,258,43.8259,-79.3371,0.18,BS_94,100.0,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,259,45.0807,-76.8971,0.51,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.84,Fully Served,LEO
57600,16.0,16.0,260,42.9835,-81.3193,0.91,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,34.42,Fully Served,LEO
57600,16.0,16.0,261,45.2873,-75.8267,6.04,BS_168,0.0,5G SINR too low (-11.9 dB),Sat_LIVE-SIMULAT-043-002,30.56,Fully Served,LEO
57600,16.0,16.0,262,44.343,-76.5923,0.98,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.63,Fully Served,LEO
57600,16.0,16.0,263,44.0448,-79.9719,1.03,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.3,Fully Served,LEO
57600,16.0,16.0,264,43.6828,-79.5263,21.32,BS_40,0.0,5G SINR too low (-4.5 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,265,43.8063,-79.0788,2.45,BS_58,91.75,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,266,43.0291,-81.7024,0.13,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-024-006,40.0,Fully Served,LEO
57600,16.0,16.0,267,43.7458,-79.5751,19.84,BS_136,87.98,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,268,43.3496,-79.8083,5.75,BS_81,0.0,5G SINR too low (-10.1 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,269,43.6865,-79.5049,5.16,BS_40,92.57,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,270,46.314,-80.8615,2.3,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,37.94,Fully Served,LEO
57600,16.0,16.0,271,46.4838,-80.768,16.11,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,24.26,Fully Served,LEO
57600,16.0,16.0,272,46.5505,-84.5791,0.3,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-042-002,40.0,Fully Served,LEO
57600,16.0,16.0,273,43.3414,-81.0666,1.91,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,36.26,Fully Served,LEO
57600,16.0,16.0,274,45.1977,-75.9137,2.57,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,37.49,Fully Served,LEO
57600,16.0,16.0,275,43.7363,-79.3178,14.04,BS_40,0.0,N/A,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,276,43.752,-79.6531,0.83,BS_0,0.0,5G SINR too low (-4.5 dB),Sat_LIVE-SIMULAT-025-006,33.66,Fully Served,LEO
57600,16.0,16.0,277,45.3592,-75.6506,5.32,BS_168,90.82,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,278,44.9368,-76.4153,0.38,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,40.0,Fully Served,LEO
57600,16.0,16.0,279,43.4412,-79.9973,1.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,30.85,Fully Served,LEO
57600,16.0,16.0,280,44.3331,-76.5162,2.99,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,34.11,Fully Served,LEO
57600,16.0,16.0,281,44.9963,-75.4489,0.29,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-044-002,40.0,Fully Served,LEO
57600,16.0,16.0,282,44.007,-79.4117,22.85,BS_169,0.0,5G SINR too low (-10.0 dB),Sat_LIVE-SIMULAT-043-002,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,283,43.6443,-79.6321,6.05,BS_0,75.68,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,284,43.8112,-79.5004,5.18,BS_198,0.0,5G SINR too low (-6.2 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,285,43.61,-79.524,5.14,BS_0,0.0,5G SINR too low (-8.6 dB),Sat_LIVE-SIMULAT-025-006,21.46,Fully Served,LEO
57600,16.0,16.0,286,45.2036,-75.8208,0.81,BS_168,99.85,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,287,46.2227,-78.4893,0.63,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.44,Fully Served,LEO
57600,16.0,16.0,288,46.4448,-81.1002,3.33,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,32.32,Fully Served,LEO
57600,16.0,16.0,289,43.1311,-79.292,16.02,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,290,43.6678,-79.3832,4.6,BS_147,0.0,5G SINR too low (-6.8 dB),Sat_LIVE-SIMULAT-025-006,0.04,Partially Served (Congested),LEO
57600,16.0,16.0,291,44.7557,-79.4807,0.33,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,40.0,Fully Served,LEO
57600,16.0,16.0,292,46.7325,-80.9009,0.69,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-042-002,38.82,Fully Served,LEO
57600,16.0,16.0,293,42.9618,-80.4206,2.54,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,22.03,Fully Served,LEO
57600,16.0,16.0,294,43.5067,-79.6232,4.22,BS_0,96.93,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,295,44.7244,-79.3709,15.95,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,24.08,Fully Served,LEO
57600,16.0,16.0,296,43.6492,-79.5559,21.66,BS_40,0.0,5G SINR too low (-10.1 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,297,43.0491,-81.439,2.01,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,28.25,Fully Served,LEO
57600,16.0,16.0,298,43.0014,-80.7267,24.09,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,299,43.8998,-79.4738,3.11,BS_94,87.95,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,300,43.7584,-79.3055,27.88,BS_58,0.0,5G Congestion (Tower Empty),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,301,45.2709,-75.617,3.98,BS_87,96.73,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,302,43.7203,-79.3501,0.53,BS_147,99.73,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,303,43.7356,-79.26,17.21,BS_58,21.21,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,304,43.668,-79.9054,17.87,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,305,43.1642,-79.9139,1.01,BS_81,99.68,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,306,44.2878,-79.2727,1.07,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,37.84,Fully Served,LEO
57600,16.0,16.0,307,44.202,-79.2004,3.32,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,28.05,Fully Served,LEO
57600,16.0,16.0,308,43.8597,-79.0131,2.83,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,31.72,Fully Served,LEO
57600,16.0,16.0,309,44.7232,-79.7273,22.21,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,6.27,Partially Served (Congested),LEO
57600,16.0,16.0,310,43.7843,-79.4666,0.38,BS_136,98.58,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,311,46.3353,-81.1602,0.3,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.79,Fully Served,LEO
57600,16.0,16.0,312,43.8137,-79.5152,29.42,BS_169,0.0,5G SINR too low (-5.1 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,313,43.6233,-79.6104,5.25,BS_0,98.71,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,314,43.7131,-79.2585,4.06,BS_58,93.73,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,315,42.9785,-81.3801,28.79,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,316,43.4576,-79.702,2.14,BS_0,89.79,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,317,43.0409,-79.9154,0.97,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,32.56,Fully Served,LEO
57600,16.0,16.0,318,42.9663,-81.1402,5.67,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,319,43.7535,-79.4747,21.07,BS_136,0.0,N/A,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,320,43.71,-79.5881,2.0,BS_136,98.98,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,321,45.1287,-75.6972,28.11,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,18.38,Fully Served,LEO
57600,16.0,16.0,322,43.7285,-79.3895,5.03,BS_40,0.0,5G SINR too low (-10.6 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,323,43.7249,-79.2901,3.44,BS_40,0.0,5G SINR too low (-4.4 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,324,43.2289,-79.8786,5.03,BS_81,93.13,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,325,43.198,-80.1174,4.67,BS_81,96.84,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,326,42.6959,-81.7182,1.0,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,39.01,Fully Served,LEO
57600,16.0,16.0,327,42.9958,-80.2889,4.21,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,14.2,Fully Served,LEO
57600,16.0,16.0,328,43.8578,-79.7247,0.51,BS_198,0.0,5G SINR too low (-3.8 dB),Sat_LIVE-SIMULAT-043-002,39.52,Fully Served,LEO
57600,16.0,16.0,329,43.7434,-79.317,4.69,BS_147,48.61,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,330,43.7662,-79.6354,19.75,BS_136,92.68,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,331,43.734,-79.9365,0.65,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.6,Fully Served,LEO
57600,16.0,16.0,332,44.0244,-79.38,3.91,BS_198,0.0,5G SINR too low (-20.4 dB),Sat_LIVE-SIMULAT-043-002,20.76,Fully Served,LEO
57600,16.0,16.0,333,45.2256,-75.7173,0.68,BS_168,100.0,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,334,43.7979,-79.3394,3.69,BS_58,0.0,5G SINR too low (-6.5 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,335,44.5622,-78.8748,17.08,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,336,43.1363,-79.7042,3.2,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,11.13,Fully Served,LEO
57600,16.0,16.0,337,43.0528,-81.1418,0.24,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,39.98,Fully Served,LEO
57600,16.0,16.0,338,43.8925,-79.3878,1.1,BS_198,0.0,5G SINR too low (-7.4 dB),Sat_LIVE-SIMULAT-025-006,30.38,Fully Served,LEO
57600,16.0,16.0,339,43.7147,-79.4324,21.72,BS_40,0.0,N/A,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,340,43.2209,-81.3793,4.02,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,10.6,Fully Served,LEO
57600,16.0,16.0,341,43.636,-79.5066,1.21,BS_40,99.38,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,342,43.7527,-79.4544,4.16,BS_169,0.0,5G SINR too low (-12.0 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,343,45.1782,-75.6364,2.33,BS_168,96.2,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,344,43.8223,-81.1787,1.08,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-042-002,39.38,Fully Served,LEO
57600,16.0,16.0,345,43.7288,-79.3885,5.29,BS_147,91.22,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,346,43.8243,-79.3813,0.26,BS_169,99.51,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,347,42.8536,-80.8383,13.25,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,348,43.6608,-79.3783,0.17,BS_136,99.59,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,349,43.869,-79.3696,24.39,BS_169,0.0,5G SINR too low (-12.0 dB),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,350,43.0049,-81.1498,1.84,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,32.29,Fully Served,LEO
57600,16.0,16.0,351,43.7131,-79.4402,28.62,BS_40,72.71,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,352,43.6968,-79.5712,18.09,BS_136,0.0,5G Congestion (Tower Empty),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),DROPPED
57600,16.0,16.0,353,45.4123,-75.631,22.59,BS_87,60.46,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,354,42.9632,-81.0062,3.23,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,29.04,Fully Served,LEO
57600,16.0,16.0,355,44.029,-78.2116,0.28,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,39.95,Fully Served,LEO
57600,16.0,16.0,356,43.7781,-79.594,28.18,BS_136,1.93,Partially Served (Congested),Sat_LIVE-SIMULAT-025-006,0.0,NTN Beam Congested (Empty),TN
57600,16.0,16.0,357,43.7621,-79.2541,0.46,BS_58,100.0,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,358,43.6799,-79.3814,5.81,BS_147,42.63,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,359,43.2362,-80.8681,0.12,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-025-006,40.0,Fully Served,LEO
57600,16.0,16.0,360,43.7601,-79.2169,0.95,BS_58,99.32,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,361,45.3047,-75.8504,1.94,BS_168,92.79,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,362,43.9314,-79.5068,12.23,BS_198,89.59,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,363,43.2314,-80.0099,0.69,BS_81,99.09,Fully Served,None,0.0,N/A,TN
57600,16.0,16.0,364,43.2249,-79.8084,2.24,BS_81,0.0,5G SINR too low (-6.1 dB),Sat_LIVE-SIMULAT-025-006,25.41,Fully Served,LEO
57600,16.0,16.0,365,44.6267,-79.1467,0.67,None,0.0,No 5G Tower in Geographic Range,Sat_LIVE-SIMULAT-043-002,38.1,Fully Served,LEO
